,0
17051,5.02029430398065e-09
17052,5.02029430398065e-09
17053,5.02029430398065e-09
17054,5.02029430398065e-09
17055,5.02029430398065e-09
17056,5.02029430398065e-09
17057,5.02029430398065e-09
17058,5.02029430398065e-09
17059,5.02029430398065e-09
17060,5.02029430398065e-09
17061,5.02029430398065e-09
17062,5.02029430398065e-09
17063,5.02029430398065e-09
17064,5.02029430398065e-09
17065,5.02029430398065e-09
17066,5.02029430398065e-09
17067,5.02029430398065e-09
17068,5.02029430398065e-09
17069,5.02029430398065e-09
17070,5.02029430398065e-09
17071,5.02029430398065e-09
17072,5.02029430398065e-09
17073,5.02029430398065e-09
17074,5.02029430398065e-09
17075,5.02029430398065e-09
17076,5.02029430398065e-09
17077,5.02029430398065e-09
17078,5.02029430398065e-09
17079,5.02029430398065e-09
17080,5.02029430398065e-09
17081,5.02029430398065e-09
17082,5.02029430398065e-09
17083,5.02029430398065e-09
17084,5.02029430398065e-09
17085,5.02029430398065e-09
17086,5.02029430398065e-09
17087,5.02029430398065e-09
17088,5.02029430398065e-09
17089,5.02029430398065e-09
17090,4.468061930542776e-07
17091,5.02029430398065e-09
17092,5.02029430398065e-09
17093,4.091539857744185e-06
17094,5.02029430398065e-09
17095,5.02029430398065e-09
17096,5.02029430398065e-09
17097,5.02029430398065e-09
17098,5.02029430398065e-09
17099,5.02029430398065e-09
17100,5.02029430398065e-09
17101,5.02029430398065e-09
17102,5.02029430398065e-09
17103,5.02029430398065e-09
17104,5.02029430398065e-09
17105,5.02029430398065e-09
17106,5.02029430398065e-09
17107,5.02029430398065e-09
17108,5.02029430398065e-09
17109,5.02029430398065e-09
17110,5.02029430398065e-09
17111,5.02029430398065e-09
17112,5.02029430398065e-09
17113,5.02029430398065e-09
17114,5.02029430398065e-09
17115,5.02029430398065e-09
17116,5.02029430398065e-09
17117,5.02029430398065e-09
17118,5.02029430398065e-09
17119,5.02029430398065e-09
17120,5.02029430398065e-09
17121,5.02029430398065e-09
17122,5.02029430398065e-09
17123,5.02029430398065e-09
17124,5.02029430398065e-09
17125,5.02029430398065e-09
17126,1.1094850411797245e-06
17127,5.02029430398065e-09
17128,5.02029430398065e-09
17129,5.02029430398065e-09
17130,5.02029430398065e-09
17131,5.02029430398065e-09
17132,5.02029430398065e-09
17133,5.02029430398065e-09
17134,5.02029430398065e-09
17135,5.02029430398065e-09
17136,5.02029430398065e-09
17137,7.37832653856004e-05
17138,5.02029430398065e-09
17139,5.02029430398065e-09
17140,5.02029430398065e-09
17141,5.02029430398065e-09
17142,5.02029430398065e-09
17143,5.02029430398065e-09
17144,5.02029430398065e-09
17145,5.02029430398065e-09
17146,5.02029430398065e-09
17147,5.02029430398065e-09
17148,5.02029430398065e-09
17149,5.02029430398065e-09
17150,5.02029430398065e-09
17151,5.02029430398065e-09
17152,5.02029430398065e-09
17153,5.02029430398065e-09
17154,5.02029430398065e-09
17155,5.02029430398065e-09
17156,5.02029430398065e-09
17157,5.02029430398065e-09
17158,5.02029430398065e-09
17159,5.02029430398065e-09
17160,5.02029430398065e-09
17161,5.02029430398065e-09
17162,5.02029430398065e-09
17163,5.02029430398065e-09
17164,5.02029430398065e-09
17165,5.02029430398065e-09
17166,5.02029430398065e-09
17167,5.02029430398065e-09
17168,5.02029430398065e-09
17169,5.02029430398065e-09
17170,5.02029430398065e-09
17171,5.02029430398065e-09
17172,5.02029430398065e-09
17173,5.02029430398065e-09
17174,5.02029430398065e-09
17175,5.02029430398065e-09
17176,5.02029430398065e-09
17177,5.02029430398065e-09
17178,5.02029430398065e-09
17179,5.02029430398065e-09
17180,5.02029430398065e-09
17181,5.02029430398065e-09
17182,5.02029430398065e-09
17183,5.02029430398065e-09
17184,5.02029430398065e-09
17185,5.02029430398065e-09
17186,5.02029430398065e-09
17187,5.02029430398065e-09
17188,5.02029430398065e-09
17189,5.02029430398065e-09
17190,5.02029430398065e-09
17191,5.02029430398065e-09
17192,5.02029430398065e-09
17193,5.02029430398065e-09
17194,5.02029430398065e-09
17195,5.02029430398065e-09
17196,5.02029430398065e-09
17197,5.02029430398065e-09
17198,5.02029430398065e-09
17199,5.02029430398065e-09
17200,5.02029430398065e-09
17201,5.02029430398065e-09
17202,5.02029430398065e-09
17203,5.02029430398065e-09
17204,5.02029430398065e-09
17205,5.02029430398065e-09
17206,5.02029430398065e-09
17207,5.02029430398065e-09
17208,5.02029430398065e-09
17209,5.02029430398065e-09
17210,5.02029430398065e-09
17211,5.02029430398065e-09
17212,5.02029430398065e-09
17213,5.02029430398065e-09
17214,5.02029430398065e-09
17215,5.02029430398065e-09
17216,5.02029430398065e-09
17217,5.02029430398065e-09
17218,5.02029430398065e-09
17219,5.02029430398065e-09
17220,5.02029430398065e-09
17221,5.02029430398065e-09
17222,5.02029430398065e-09
17223,5.02029430398065e-09
17224,5.02029430398065e-09
17225,5.02029430398065e-09
17226,5.02029430398065e-09
17227,5.02029430398065e-09
17228,5.02029430398065e-09
17229,5.02029430398065e-09
17230,5.02029430398065e-09
17231,5.02029430398065e-09
17232,5.02029430398065e-09
17233,5.02029430398065e-09
17234,5.02029430398065e-09
17235,5.02029430398065e-09
17236,5.02029430398065e-09
17237,5.02029430398065e-09
17238,5.02029430398065e-09
17239,5.02029430398065e-09
17240,5.02029430398065e-09
17241,5.02029430398065e-09
17242,5.02029430398065e-09
17243,5.02029430398065e-09
17244,5.02029430398065e-09
17245,5.02029430398065e-09
17246,5.02029430398065e-09
17247,5.02029430398065e-09
17248,5.02029430398065e-09
17249,5.02029430398065e-09
17250,5.02029430398065e-09
17251,5.02029430398065e-09
17252,5.02029430398065e-09
17253,5.02029430398065e-09
17254,5.02029430398065e-09
17255,5.02029430398065e-09
17256,5.02029430398065e-09
17257,5.02029430398065e-09
17258,5.02029430398065e-09
17259,5.02029430398065e-09
17260,5.02029430398065e-09
17261,5.02029430398065e-09
17262,5.02029430398065e-09
17263,5.02029430398065e-09
17264,5.02029430398065e-09
17265,5.02029430398065e-09
17266,5.02029430398065e-09
17267,5.02029430398065e-09
17268,5.02029430398065e-09
17269,5.02029430398065e-09
17270,5.02029430398065e-09
17271,5.02029430398065e-09
17272,5.02029430398065e-09
17273,5.02029430398065e-09
17274,5.02029430398065e-09
17275,5.02029430398065e-09
17276,5.02029430398065e-09
17277,5.02029430398065e-09
17278,5.02029430398065e-09
17279,5.02029430398065e-09
17280,5.02029430398065e-09
17281,5.02029430398065e-09
17282,5.02029430398065e-09
17283,5.02029430398065e-09
17284,5.02029430398065e-09
17285,5.02029430398065e-09
17286,5.02029430398065e-09
17287,5.02029430398065e-09
17288,5.02029430398065e-09
17289,5.02029430398065e-09
17290,5.02029430398065e-09
17291,5.02029430398065e-09
17292,5.02029430398065e-09
17293,5.02029430398065e-09
17294,5.02029430398065e-09
17295,5.02029430398065e-09
17296,5.02029430398065e-09
17297,5.02029430398065e-09
17298,5.02029430398065e-09
17299,5.02029430398065e-09
17300,5.02029430398065e-09
17301,5.02029430398065e-09
17302,5.02029430398065e-09
17303,5.02029430398065e-09
17304,5.02029430398065e-09
17305,5.02029430398065e-09
17306,5.02029430398065e-09
17307,5.02029430398065e-09
17308,5.02029430398065e-09
17309,5.02029430398065e-09
17310,5.02029430398065e-09
17311,5.02029430398065e-09
17312,5.02029430398065e-09
17313,5.02029430398065e-09
17314,5.02029430398065e-09
17315,5.02029430398065e-09
17316,5.02029430398065e-09
17317,5.02029430398065e-09
17318,5.02029430398065e-09
17319,5.02029430398065e-09
17320,5.02029430398065e-09
17321,5.02029430398065e-09
17322,5.02029430398065e-09
17323,5.02029430398065e-09
17324,5.02029430398065e-09
17325,5.02029430398065e-09
17326,5.02029430398065e-09
17327,5.02029430398065e-09
17328,5.02029430398065e-09
17329,5.02029430398065e-09
17330,5.02029430398065e-09
17331,5.02029430398065e-09
17332,5.02029430398065e-09
17333,5.02029430398065e-09
17334,5.02029430398065e-09
17335,5.02029430398065e-09
17336,5.02029430398065e-09
17337,5.02029430398065e-09
17338,5.02029430398065e-09
17339,5.02029430398065e-09
17340,5.02029430398065e-09
17341,5.02029430398065e-09
17342,5.02029430398065e-09
17343,5.02029430398065e-09
17344,5.02029430398065e-09
17345,5.02029430398065e-09
17346,5.02029430398065e-09
17347,5.02029430398065e-09
17348,5.02029430398065e-09
17349,5.02029430398065e-09
17350,5.02029430398065e-09
17351,5.02029430398065e-09
17352,5.02029430398065e-09
17353,5.02029430398065e-09
17354,5.02029430398065e-09
17355,5.02029430398065e-09
17356,5.02029430398065e-09
17357,5.02029430398065e-09
17358,5.02029430398065e-09
17359,5.02029430398065e-09
17360,5.02029430398065e-09
17361,5.02029430398065e-09
17362,5.02029430398065e-09
17363,5.02029430398065e-09
17364,5.02029430398065e-09
17365,5.02029430398065e-09
17366,5.02029430398065e-09
17367,5.02029430398065e-09
17368,5.02029430398065e-09
17369,5.02029430398065e-09
17370,5.02029430398065e-09
17371,5.02029430398065e-09
17372,5.02029430398065e-09
17373,5.02029430398065e-09
17374,5.02029430398065e-09
17375,5.02029430398065e-09
17376,5.02029430398065e-09
17377,5.02029430398065e-09
17378,5.02029430398065e-09
17379,5.02029430398065e-09
17380,5.02029430398065e-09
17381,5.02029430398065e-09
17382,5.02029430398065e-09
17383,5.02029430398065e-09
17384,5.02029430398065e-09
17385,5.02029430398065e-09
17386,5.02029430398065e-09
17387,5.02029430398065e-09
17388,5.02029430398065e-09
17389,5.02029430398065e-09
17390,5.02029430398065e-09
17391,5.02029430398065e-09
17392,5.02029430398065e-09
17393,5.02029430398065e-09
17394,5.02029430398065e-09
17395,5.02029430398065e-09
17396,5.02029430398065e-09
17397,5.02029430398065e-09
17398,5.02029430398065e-09
17399,5.02029430398065e-09
17400,5.02029430398065e-09
17401,5.02029430398065e-09
17402,5.02029430398065e-09
17403,5.02029430398065e-09
17404,5.02029430398065e-09
17405,5.02029430398065e-09
17406,5.02029430398065e-09
17407,5.02029430398065e-09
17408,5.02029430398065e-09
17409,5.02029430398065e-09
17410,5.02029430398065e-09
17411,5.02029430398065e-09
17412,5.02029430398065e-09
17413,5.02029430398065e-09
17414,5.02029430398065e-09
17415,5.02029430398065e-09
17416,5.02029430398065e-09
17417,5.02029430398065e-09
17418,5.02029430398065e-09
17419,5.02029430398065e-09
17420,5.02029430398065e-09
17421,5.02029430398065e-09
17422,5.02029430398065e-09
17423,5.02029430398065e-09
17424,5.02029430398065e-09
17425,5.02029430398065e-09
17426,5.02029430398065e-09
17427,5.02029430398065e-09
17428,5.02029430398065e-09
17429,5.02029430398065e-09
17430,5.02029430398065e-09
17431,5.02029430398065e-09
17432,5.02029430398065e-09
17433,5.02029430398065e-09
17434,5.02029430398065e-09
17435,5.02029430398065e-09
17436,5.02029430398065e-09
17437,5.02029430398065e-09
17438,5.02029430398065e-09
17439,5.02029430398065e-09
17440,5.02029430398065e-09
17441,5.02029430398065e-09
17442,5.02029430398065e-09
17443,5.02029430398065e-09
17444,5.02029430398065e-09
17445,5.02029430398065e-09
17446,5.02029430398065e-09
17447,5.02029430398065e-09
17448,5.02029430398065e-09
17449,5.02029430398065e-09
17450,5.02029430398065e-09
17451,5.02029430398065e-09
17452,5.02029430398065e-09
17453,5.02029430398065e-09
17454,5.02029430398065e-09
17455,5.02029430398065e-09
17456,5.02029430398065e-09
17457,5.02029430398065e-09
17458,5.02029430398065e-09
17459,5.02029430398065e-09
17460,5.02029430398065e-09
17461,5.02029430398065e-09
17462,5.02029430398065e-09
17463,5.02029430398065e-09
17464,5.02029430398065e-09
17465,5.02029430398065e-09
17466,5.02029430398065e-09
17467,5.02029430398065e-09
17468,5.02029430398065e-09
17469,5.02029430398065e-09
17470,5.02029430398065e-09
17471,5.02029430398065e-09
17472,5.02029430398065e-09
17473,5.02029430398065e-09
17474,5.02029430398065e-09
17475,5.02029430398065e-09
17476,5.02029430398065e-09
17477,5.02029430398065e-09
17478,5.02029430398065e-09
17479,5.02029430398065e-09
17480,5.02029430398065e-09
17481,5.02029430398065e-09
17482,5.02029430398065e-09
17483,5.02029430398065e-09
17484,5.02029430398065e-09
17485,5.02029430398065e-09
17486,5.02029430398065e-09
17487,5.02029430398065e-09
17488,5.02029430398065e-09
17489,5.02029430398065e-09
17490,5.02029430398065e-09
17491,5.02029430398065e-09
17492,5.02029430398065e-09
17493,5.02029430398065e-09
17494,5.02029430398065e-09
17495,5.02029430398065e-09
17496,5.02029430398065e-09
17497,5.02029430398065e-09
17498,5.02029430398065e-09
17499,5.02029430398065e-09
17500,5.02029430398065e-09
17501,5.02029430398065e-09
17502,5.02029430398065e-09
17503,5.02029430398065e-09
17504,5.02029430398065e-09
17505,5.02029430398065e-09
17506,5.02029430398065e-09
17507,5.02029430398065e-09
17508,5.02029430398065e-09
17509,5.02029430398065e-09
17510,5.02029430398065e-09
17511,5.02029430398065e-09
17512,5.02029430398065e-09
17513,5.02029430398065e-09
17514,5.02029430398065e-09
17515,5.02029430398065e-09
17516,5.02029430398065e-09
17517,5.02029430398065e-09
17518,5.02029430398065e-09
17519,5.02029430398065e-09
17520,5.02029430398065e-09
17521,5.02029430398065e-09
17522,5.02029430398065e-09
17523,5.02029430398065e-09
17524,5.02029430398065e-09
17525,5.02029430398065e-09
17526,5.02029430398065e-09
17527,5.02029430398065e-09
17528,5.02029430398065e-09
17529,5.02029430398065e-09
17530,5.02029430398065e-09
17531,5.02029430398065e-09
17532,5.02029430398065e-09
17533,5.02029430398065e-09
17534,5.02029430398065e-09
17535,5.02029430398065e-09
17536,5.02029430398065e-09
17537,5.02029430398065e-09
17538,5.02029430398065e-09
17539,5.02029430398065e-09
17540,5.02029430398065e-09
17541,5.02029430398065e-09
17542,5.02029430398065e-09
17543,5.02029430398065e-09
17544,5.02029430398065e-09
17545,5.02029430398065e-09
17546,5.02029430398065e-09
17547,5.02029430398065e-09
17548,5.02029430398065e-09
17549,5.02029430398065e-09
17550,5.02029430398065e-09
17551,5.02029430398065e-09
17552,5.02029430398065e-09
17553,5.02029430398065e-09
17554,5.02029430398065e-09
17555,5.02029430398065e-09
17556,5.02029430398065e-09
17557,5.02029430398065e-09
17558,5.02029430398065e-09
17559,5.02029430398065e-09
17560,5.02029430398065e-09
17561,5.02029430398065e-09
17562,5.02029430398065e-09
17563,5.02029430398065e-09
17564,5.02029430398065e-09
17565,5.02029430398065e-09
17566,5.02029430398065e-09
17567,5.02029430398065e-09
17568,5.02029430398065e-09
17569,5.02029430398065e-09
17570,5.02029430398065e-09
17571,5.02029430398065e-09
17572,5.02029430398065e-09
17573,5.02029430398065e-09
17574,5.02029430398065e-09
17575,5.02029430398065e-09
17576,5.02029430398065e-09
17577,5.02029430398065e-09
17578,5.02029430398065e-09
17579,5.02029430398065e-09
17580,5.02029430398065e-09
17581,5.02029430398065e-09
17582,5.02029430398065e-09
17583,5.02029430398065e-09
17584,5.02029430398065e-09
17585,5.02029430398065e-09
17586,5.02029430398065e-09
17587,5.02029430398065e-09
17588,5.02029430398065e-09
17589,5.02029430398065e-09
17590,5.02029430398065e-09
17591,5.02029430398065e-09
17592,5.02029430398065e-09
17593,5.02029430398065e-09
17594,5.02029430398065e-09
17595,5.02029430398065e-09
17596,5.02029430398065e-09
17597,5.02029430398065e-09
17598,5.02029430398065e-09
17599,5.02029430398065e-09
17600,5.02029430398065e-09
17601,5.02029430398065e-09
17602,5.02029430398065e-09
17603,5.02029430398065e-09
17604,5.02029430398065e-09
17605,5.02029430398065e-09
17606,5.02029430398065e-09
17607,5.02029430398065e-09
17608,5.02029430398065e-09
17609,5.02029430398065e-09
17610,5.02029430398065e-09
17611,5.02029430398065e-09
17612,5.02029430398065e-09
17613,5.02029430398065e-09
17614,5.02029430398065e-09
17615,5.02029430398065e-09
17616,5.02029430398065e-09
17617,5.02029430398065e-09
17618,5.02029430398065e-09
17619,5.02029430398065e-09
17620,5.02029430398065e-09
17621,5.02029430398065e-09
17622,5.02029430398065e-09
17623,5.02029430398065e-09
17624,5.02029430398065e-09
17625,5.02029430398065e-09
17626,5.02029430398065e-09
17627,5.02029430398065e-09
17628,5.02029430398065e-09
17629,5.02029430398065e-09
17630,5.02029430398065e-09
17631,5.02029430398065e-09
17632,5.02029430398065e-09
17633,5.02029430398065e-09
17634,5.02029430398065e-09
17635,5.02029430398065e-09
17636,5.02029430398065e-09
17637,5.02029430398065e-09
17638,5.02029430398065e-09
17639,5.02029430398065e-09
17640,5.02029430398065e-09
17641,5.02029430398065e-09
17642,5.02029430398065e-09
17643,5.02029430398065e-09
17644,5.02029430398065e-09
17645,5.02029430398065e-09
17646,5.02029430398065e-09
17647,5.02029430398065e-09
17648,5.02029430398065e-09
17649,5.02029430398065e-09
17650,5.02029430398065e-09
17651,5.02029430398065e-09
17652,5.02029430398065e-09
17653,5.02029430398065e-09
17654,5.02029430398065e-09
17655,5.02029430398065e-09
17656,5.02029430398065e-09
17657,5.02029430398065e-09
17658,5.02029430398065e-09
17659,5.02029430398065e-09
17660,5.02029430398065e-09
17661,5.02029430398065e-09
17662,5.02029430398065e-09
17663,5.02029430398065e-09
17664,5.02029430398065e-09
17665,5.02029430398065e-09
17666,5.02029430398065e-09
17667,5.02029430398065e-09
17668,5.02029430398065e-09
17669,5.02029430398065e-09
17670,5.02029430398065e-09
17671,5.02029430398065e-09
17672,5.02029430398065e-09
17673,5.02029430398065e-09
17674,5.02029430398065e-09
17675,5.02029430398065e-09
17676,5.02029430398065e-09
17677,5.02029430398065e-09
17678,5.02029430398065e-09
17679,5.02029430398065e-09
17680,5.02029430398065e-09
17681,5.02029430398065e-09
17682,5.02029430398065e-09
17683,5.02029430398065e-09
17684,5.02029430398065e-09
17685,5.02029430398065e-09
17686,5.02029430398065e-09
17687,5.02029430398065e-09
17688,5.02029430398065e-09
17689,5.02029430398065e-09
17690,5.02029430398065e-09
17691,5.02029430398065e-09
17692,5.02029430398065e-09
17693,5.02029430398065e-09
17694,5.02029430398065e-09
17695,5.02029430398065e-09
17696,5.02029430398065e-09
17697,5.02029430398065e-09
17698,5.02029430398065e-09
17699,5.02029430398065e-09
17700,5.02029430398065e-09
17701,5.02029430398065e-09
17702,5.02029430398065e-09
17703,5.02029430398065e-09
17704,5.02029430398065e-09
17705,5.02029430398065e-09
17706,5.02029430398065e-09
17707,5.02029430398065e-09
17708,5.02029430398065e-09
17709,5.02029430398065e-09
17710,5.02029430398065e-09
17711,5.02029430398065e-09
17712,5.02029430398065e-09
17713,5.02029430398065e-09
17714,5.02029430398065e-09
17715,5.02029430398065e-09
17716,5.02029430398065e-09
17717,5.02029430398065e-09
17718,5.02029430398065e-09
17719,5.02029430398065e-09
17720,5.02029430398065e-09
17721,5.02029430398065e-09
17722,5.02029430398065e-09
17723,5.02029430398065e-09
17724,5.02029430398065e-09
17725,5.02029430398065e-09
17726,5.02029430398065e-09
17727,5.02029430398065e-09
17728,5.02029430398065e-09
17729,5.02029430398065e-09
17730,5.02029430398065e-09
17731,5.02029430398065e-09
17732,5.02029430398065e-09
17733,5.02029430398065e-09
17734,5.02029430398065e-09
17735,5.02029430398065e-09
17736,5.02029430398065e-09
17737,5.02029430398065e-09
17738,5.02029430398065e-09
17739,5.02029430398065e-09
17740,5.02029430398065e-09
17741,5.02029430398065e-09
17742,5.02029430398065e-09
17743,5.02029430398065e-09
17744,5.02029430398065e-09
17745,5.02029430398065e-09
17746,5.02029430398065e-09
17747,5.02029430398065e-09
17748,5.02029430398065e-09
17749,5.02029430398065e-09
17750,5.02029430398065e-09
17751,5.02029430398065e-09
17752,5.02029430398065e-09
17753,5.02029430398065e-09
17754,5.02029430398065e-09
17755,5.02029430398065e-09
17756,5.02029430398065e-09
17757,5.02029430398065e-09
17758,5.02029430398065e-09
17759,5.02029430398065e-09
17760,5.02029430398065e-09
17761,5.02029430398065e-09
17762,5.02029430398065e-09
17763,5.02029430398065e-09
17764,5.02029430398065e-09
17765,5.02029430398065e-09
17766,5.02029430398065e-09
17767,5.02029430398065e-09
17768,5.02029430398065e-09
17769,5.02029430398065e-09
17770,5.02029430398065e-09
17771,5.02029430398065e-09
17772,5.02029430398065e-09
17773,5.02029430398065e-09
17774,5.02029430398065e-09
17775,5.02029430398065e-09
17776,5.02029430398065e-09
17777,5.02029430398065e-09
17778,5.02029430398065e-09
17779,5.02029430398065e-09
17780,5.02029430398065e-09
17781,5.02029430398065e-09
17782,5.02029430398065e-09
17783,5.02029430398065e-09
17784,5.02029430398065e-09
17785,5.02029430398065e-09
17786,5.02029430398065e-09
17787,5.02029430398065e-09
17788,5.02029430398065e-09
17789,5.02029430398065e-09
17790,5.02029430398065e-09
17791,5.02029430398065e-09
17792,5.02029430398065e-09
17793,5.02029430398065e-09
17794,5.02029430398065e-09
17795,5.02029430398065e-09
17796,5.02029430398065e-09
17797,5.02029430398065e-09
17798,5.02029430398065e-09
17799,5.02029430398065e-09
17800,5.02029430398065e-09
17801,5.02029430398065e-09
17802,5.02029430398065e-09
17803,5.02029430398065e-09
17804,5.02029430398065e-09
17805,5.02029430398065e-09
17806,2.2139497880554687e-06
17807,5.02029430398065e-09
17808,5.02029430398065e-09
17809,5.02029430398065e-09
17810,5.02029430398065e-09
17811,5.02029430398065e-09
17812,5.02029430398065e-09
17813,5.02029430398065e-09
17814,5.02029430398065e-09
17815,5.02029430398065e-09
17816,5.02029430398065e-09
17817,5.02029430398065e-09
17818,5.02029430398065e-09
17819,5.02029430398065e-09
17820,5.02029430398065e-09
17821,5.02029430398065e-09
17822,5.02029430398065e-09
17823,5.02029430398065e-09
17824,5.02029430398065e-09
17825,5.02029430398065e-09
17826,5.02029430398065e-09
17827,2.9870751108684814e-06
17828,5.02029430398065e-09
17829,5.02029430398065e-09
17830,5.02029430398065e-09
17831,5.02029430398065e-09
17832,5.02029430398065e-09
17833,5.02029430398065e-09
17834,5.02029430398065e-09
17835,5.02029430398065e-09
17836,5.02029430398065e-09
17837,5.02029430398065e-09
17838,5.02029430398065e-09
17839,5.02029430398065e-09
17840,5.02029430398065e-09
17841,5.02029430398065e-09
17842,5.02029430398065e-09
17843,5.02029430398065e-09
17844,5.02029430398065e-09
17845,5.02029430398065e-09
17846,5.02029430398065e-09
17847,5.02029430398065e-09
17848,5.02029430398065e-09
17849,5.02029430398065e-09
17850,5.02029430398065e-09
17851,5.02029430398065e-09
17852,5.02029430398065e-09
17853,5.02029430398065e-09
17854,5.02029430398065e-09
17855,4.468061930542776e-07
17856,5.02029430398065e-09
17857,5.02029430398065e-09
17858,5.02029430398065e-09
17859,5.02029430398065e-09
17860,6.676991424294269e-07
17861,5.02029430398065e-09
17862,5.02029430398065e-09
17863,3.3635971836670344e-07
17864,5.02029430398065e-09
17865,1.661717414617593e-06
17866,5.02029430398065e-09
17867,5.02029430398065e-09
17868,5.02029430398065e-09
17869,5.02029430398065e-09
17870,5.02029430398065e-09
17871,5.02029430398065e-09
17872,5.02029430398065e-09
17873,5.02029430398065e-09
17874,5.02029430398065e-09
17875,5.02029430398065e-09
17876,1.1546676899155496e-07
17877,5.02029430398065e-09
17878,2.2591324367912937e-07
17879,5.02029430398065e-09
17880,1.7721638893051673e-06
17881,5.02029430398065e-09
17882,5.02029430398065e-09
17883,5.02029430398065e-09
17884,5.02029430398065e-09
17885,5.02029430398065e-09
17886,5.02029430398065e-09
17887,5.02029430398065e-09
17888,5.02029430398065e-09
17889,5.02029430398065e-09
17890,5.02029430398065e-09
17891,5.02029430398065e-09
17892,5.02029430398065e-09
17893,5.02029430398065e-09
17894,5.02029430398065e-09
17895,5.02029430398065e-09
17896,5.02029430398065e-09
17897,1.1546676899155496e-07
17898,2.324396262743044e-06
17899,5.02029430398065e-09
17900,5.02029430398065e-09
17901,5.02029430398065e-09
17902,5.02029430398065e-09
17903,5.02029430398065e-09
17904,5.02029430398065e-09
17905,5.02029430398065e-09
17906,5.02029430398065e-09
17907,5.02029430398065e-09
17908,5.02029430398065e-09
17909,5.02029430398065e-09
17910,5.02029430398065e-09
17911,5.02029430398065e-09
17912,5.02029430398065e-09
17913,5.02029430398065e-09
17914,5.02029430398065e-09
17915,5.02029430398065e-09
17916,5.02029430398065e-09
17917,5.02029430398065e-09
17918,5.02029430398065e-09
17919,2.0106278687442637e-05
17920,5.02029430398065e-09
17921,5.02029430398065e-09
17922,5.02029430398065e-09
17923,5.02029430398065e-09
17924,5.02029430398065e-09
17925,5.02029430398065e-09
17926,5.02029430398065e-09
17927,5.02029430398065e-09
17928,5.02029430398065e-09
17929,5.02029430398065e-09
17930,5.02029430398065e-09
17931,5.02029430398065e-09
17932,5.02029430398065e-09
17933,5.02029430398065e-09
17934,5.02029430398065e-09
17935,5.02029430398065e-09
17936,5.02029430398065e-09
17937,5.02029430398065e-09
17938,5.02029430398065e-09
17939,5.02029430398065e-09
17940,5.02029430398065e-09
17941,5.02029430398065e-09
17942,5.02029430398065e-09
17943,5.02029430398065e-09
17944,5.02029430398065e-09
17945,5.02029430398065e-09
17946,5.02029430398065e-09
17947,5.02029430398065e-09
17948,5.02029430398065e-09
17949,5.02029430398065e-09
17950,5.02029430398065e-09
17951,5.02029430398065e-09
17952,5.02029430398065e-09
17953,5.02029430398065e-09
17954,5.02029430398065e-09
17955,5.02029430398065e-09
17956,5.02029430398065e-09
17957,5.02029430398065e-09
17958,5.02029430398065e-09
17959,5.02029430398065e-09
17960,5.02029430398065e-09
17961,5.02029430398065e-09
17962,5.02029430398065e-09
17963,5.02029430398065e-09
17964,5.02029430398065e-09
17965,5.02029430398065e-09
17966,5.02029430398065e-09
17967,5.02029430398065e-09
17968,5.02029430398065e-09
17969,5.02029430398065e-09
17970,5.02029430398065e-09
17971,5.02029430398065e-09
17972,5.02029430398065e-09
17973,5.02029430398065e-09
17974,5.02029430398065e-09
17975,5.02029430398065e-09
17976,5.02029430398065e-09
17977,5.02029430398065e-09
17978,5.02029430398065e-09
17979,5.02029430398065e-09
17980,5.02029430398065e-09
17981,5.02029430398065e-09
17982,5.02029430398065e-09
17983,5.02029430398065e-09
17984,5.02029430398065e-09
17985,5.02029430398065e-09
17986,5.02029430398065e-09
17987,5.02029430398065e-09
17988,5.02029430398065e-09
17989,5.02029430398065e-09
17990,5.02029430398065e-09
17991,5.02029430398065e-09
17992,5.02029430398065e-09
17993,5.02029430398065e-09
17994,5.02029430398065e-09
17995,5.02029430398065e-09
17996,5.02029430398065e-09
17997,5.02029430398065e-09
17998,5.02029430398065e-09
17999,5.02029430398065e-09
18000,5.02029430398065e-09
18001,5.02029430398065e-09
18002,5.02029430398065e-09
18003,5.02029430398065e-09
18004,5.02029430398065e-09
18005,5.02029430398065e-09
18006,5.02029430398065e-09
18007,5.02029430398065e-09
18008,5.02029430398065e-09
18009,5.02029430398065e-09
18010,5.02029430398065e-09
18011,5.02029430398065e-09
18012,5.02029430398065e-09
18013,5.02029430398065e-09
18014,5.02029430398065e-09
18015,5.02029430398065e-09
18016,5.02029430398065e-09
18017,5.02029430398065e-09
18018,5.02029430398065e-09
18019,5.02029430398065e-09
18020,5.02029430398065e-09
18021,5.02029430398065e-09
18022,5.02029430398065e-09
18023,5.02029430398065e-09
18024,5.02029430398065e-09
18025,5.02029430398065e-09
18026,5.02029430398065e-09
18027,5.02029430398065e-09
18028,5.02029430398065e-09
18029,5.02029430398065e-09
18030,5.02029430398065e-09
18031,5.02029430398065e-09
18032,5.02029430398065e-09
18033,5.02029430398065e-09
18034,5.02029430398065e-09
18035,5.02029430398065e-09
18036,5.02029430398065e-09
18037,5.02029430398065e-09
18038,5.02029430398065e-09
18039,5.02029430398065e-09
18040,5.02029430398065e-09
18041,5.02029430398065e-09
18042,5.02029430398065e-09
18043,5.02029430398065e-09
18044,5.02029430398065e-09
18045,5.02029430398065e-09
18046,5.02029430398065e-09
18047,5.02029430398065e-09
18048,5.02029430398065e-09
18049,5.02029430398065e-09
