agent_id,t_step,key,value
3723,0,prob_search_spread,0.1
3723,0,prob_be_infected,0.2
3723,0,id,not_exposed
3724,0,prob_neighbor_spread,0.4
3724,0,prob_search_spread,0.4
3724,0,prob_be_infected,0.4
3725,0,prob_neighbor_spread,0.2
3725,0,prob_search_spread,0.2
3725,0,prob_be_infected,0.3
3725,0,id,not_exposed
3726,0,prob_neighbor_spread,0.1
3726,0,prob_search_spread,0.1
3726,0,prob_be_infected,0.2
3726,0,id,not_exposed
3727,0,prob_neighbor_spread,0.4
3727,0,prob_search_spread,0.4
3727,0,prob_be_infected,0.4
3727,0,id,not_exposed
3728,0,prob_neighbor_spread,0.2
3728,0,prob_search_spread,0.2
3728,0,prob_be_infected,0.3
3729,0,prob_neighbor_spread,0.2
3729,0,prob_search_spread,0.2
3729,0,prob_be_infected,0.3
3730,0,prob_neighbor_spread,0.4
3730,0,prob_search_spread,0.4
3730,0,prob_be_infected,0.4
3730,0,id,not_exposed
3731,0,prob_neighbor_spread,0.1
3731,0,prob_search_spread,0.1
3731,0,prob_be_infected,0.2
3731,0,id,not_exposed
3732,0,prob_neighbor_spread,0.4
3732,0,prob_search_spread,0.4
3732,0,prob_be_infected,0.4
3732,0,id,not_exposed
3733,0,prob_neighbor_spread,0.1
3733,0,prob_search_spread,0.1
3733,0,prob_be_infected,0.2
3733,0,id,not_exposed
3734,0,prob_neighbor_spread,0.1
3734,0,prob_search_spread,0.1
3734,0,prob_be_infected,0.2
3734,0,id,not_exposed
3735,0,prob_neighbor_spread,0.4
3735,0,prob_search_spread,0.4
3735,0,prob_be_infected,0.4
3735,0,id,not_exposed
3736,0,prob_neighbor_spread,0.2
3736,0,prob_search_spread,0.2
3736,0,prob_be_infected,0.3
3736,0,id,not_exposed
3737,0,prob_neighbor_spread,0.1
3737,0,prob_search_spread,0.1
3737,0,prob_be_infected,0.2
3737,0,id,not_exposed
3738,0,prob_neighbor_spread,0.1
3738,0,prob_search_spread,0.1
3738,0,prob_be_infected,0.2
3738,0,id,not_exposed
3739,0,prob_neighbor_spread,0.1
3739,0,prob_search_spread,0.1
3739,0,prob_be_infected,0.2
3739,0,id,not_exposed
3740,0,prob_neighbor_spread,0.4
3740,0,prob_search_spread,0.4
3740,0,prob_be_infected,0.4
3740,0,id,not_exposed
3741,0,prob_neighbor_spread,0.1
3741,0,prob_search_spread,0.1
3741,0,prob_be_infected,0.2
3741,0,id,not_exposed
3742,0,prob_neighbor_spread,0.4
3742,0,prob_search_spread,0.4
3742,0,prob_be_infected,0.4
3743,0,prob_neighbor_spread,0.1
3743,0,prob_search_spread,0.1
3743,0,prob_be_infected,0.2
3743,0,id,not_exposed
3744,0,prob_neighbor_spread,0.4
3744,0,prob_search_spread,0.4
3744,0,prob_be_infected,0.4
3744,0,id,not_exposed
3745,0,prob_neighbor_spread,0.1
3745,0,prob_search_spread,0.1
3745,0,prob_be_infected,0.2
3745,0,id,not_exposed
3746,0,prob_neighbor_spread,0.2
3746,0,prob_search_spread,0.2
3746,0,prob_be_infected,0.3
3746,0,id,not_exposed
3747,0,prob_neighbor_spread,0.2
3747,0,prob_search_spread,0.2
3747,0,prob_be_infected,0.3
3748,0,prob_neighbor_spread,0.1
3748,0,prob_search_spread,0.1
3748,0,prob_be_infected,0.2
3748,0,id,not_exposed
3749,0,prob_neighbor_spread,0.2
3749,0,prob_search_spread,0.2
3749,0,prob_be_infected,0.3
3749,0,id,not_exposed
3750,0,prob_neighbor_spread,0.2
3750,0,prob_search_spread,0.2
3750,0,prob_be_infected,0.3
3750,0,id,not_exposed
3751,0,prob_neighbor_spread,0.4
3751,0,prob_search_spread,0.4
3751,0,prob_be_infected,0.4
3751,0,id,not_exposed
3752,0,prob_neighbor_spread,0.1
3752,0,prob_search_spread,0.1
3752,0,prob_be_infected,0.2
3752,0,id,not_exposed
3753,0,prob_neighbor_spread,0.2
3753,0,prob_search_spread,0.2
3753,0,prob_be_infected,0.3
3754,0,prob_neighbor_spread,0.2
3754,0,prob_search_spread,0.2
3754,0,prob_be_infected,0.3
3755,0,prob_neighbor_spread,0.4
3755,0,prob_search_spread,0.4
3755,0,prob_be_infected,0.4
3755,0,id,not_exposed
3756,0,prob_neighbor_spread,0.2
3756,0,prob_search_spread,0.2
3756,0,prob_be_infected,0.3
3756,0,id,not_exposed
3757,0,prob_neighbor_spread,0.2
3757,0,prob_search_spread,0.2
3757,0,prob_be_infected,0.3
3758,0,prob_neighbor_spread,0.2
3758,0,prob_search_spread,0.2
3758,0,prob_be_infected,0.3
3758,0,id,not_exposed
3759,0,prob_neighbor_spread,0.1
3759,0,prob_search_spread,0.1
3759,0,prob_be_infected,0.2
3759,0,id,not_exposed
3760,0,prob_neighbor_spread,0.4
3760,0,prob_search_spread,0.4
3760,0,prob_be_infected,0.4
3761,0,prob_neighbor_spread,0.1
3761,0,prob_search_spread,0.1
3761,0,prob_be_infected,0.2
3761,0,id,not_exposed
3762,0,prob_neighbor_spread,0.2
3762,0,prob_search_spread,0.2
3762,0,prob_be_infected,0.3
3763,0,prob_neighbor_spread,0.4
3763,0,prob_search_spread,0.4
3763,0,prob_be_infected,0.4
3763,0,id,not_exposed
3764,0,prob_neighbor_spread,0.1
3764,0,prob_search_spread,0.1
3764,0,prob_be_infected,0.2
3764,0,id,not_exposed
3765,0,prob_neighbor_spread,0.1
3765,0,prob_search_spread,0.1
3765,0,prob_be_infected,0.2
3765,0,id,not_exposed
3766,0,prob_neighbor_spread,0.2
3766,0,prob_search_spread,0.2
3766,0,prob_be_infected,0.3
3766,0,id,not_exposed
3767,0,prob_neighbor_spread,0.4
3767,0,prob_search_spread,0.4
3767,0,prob_be_infected,0.4
3768,0,prob_neighbor_spread,0.2
3768,0,prob_search_spread,0.2
3768,0,prob_be_infected,0.3
3768,0,id,not_exposed
3769,0,prob_neighbor_spread,0.1
3769,0,prob_search_spread,0.1
3769,0,prob_be_infected,0.2
3769,0,id,not_exposed
3770,0,prob_neighbor_spread,0.2
3770,0,prob_search_spread,0.2
3770,0,prob_be_infected,0.3
3770,0,id,not_exposed
3771,0,prob_neighbor_spread,0.1
3771,0,prob_search_spread,0.1
3771,0,prob_be_infected,0.2
3771,0,id,not_exposed
3772,0,prob_neighbor_spread,0.2
3772,0,prob_search_spread,0.2
3772,0,prob_be_infected,0.3
3772,0,id,not_exposed
3773,0,prob_neighbor_spread,0.2
3773,0,prob_search_spread,0.2
3773,0,prob_be_infected,0.3
3773,0,id,not_exposed
3774,0,prob_neighbor_spread,0.4
3774,0,prob_search_spread,0.4
3774,0,prob_be_infected,0.4
3775,0,prob_neighbor_spread,0.1
3775,0,prob_search_spread,0.1
3775,0,prob_be_infected,0.2
3775,0,id,not_exposed
3776,0,prob_neighbor_spread,0.2
3776,0,prob_search_spread,0.2
3776,0,prob_be_infected,0.3
3776,0,id,not_exposed
3777,0,prob_neighbor_spread,0.4
3777,0,prob_search_spread,0.4
3777,0,prob_be_infected,0.4
3778,0,prob_neighbor_spread,0.2
3778,0,prob_search_spread,0.2
3778,0,prob_be_infected,0.3
3778,0,id,not_exposed
3779,0,prob_neighbor_spread,0.4
3779,0,prob_search_spread,0.4
3779,0,prob_be_infected,0.4
3780,0,prob_neighbor_spread,0.1
3780,0,prob_search_spread,0.1
3780,0,prob_be_infected,0.2
3780,0,id,not_exposed
3781,0,prob_neighbor_spread,0.2
3781,0,prob_search_spread,0.2
3781,0,prob_be_infected,0.3
3781,0,id,not_exposed
3782,0,prob_neighbor_spread,0.2
3782,0,prob_search_spread,0.2
3782,0,prob_be_infected,0.3
3782,0,id,not_exposed
3783,0,prob_neighbor_spread,0.4
3783,0,prob_search_spread,0.4
3783,0,prob_be_infected,0.4
3784,0,prob_neighbor_spread,0.2
3784,0,prob_search_spread,0.2
3784,0,prob_be_infected,0.3
3784,0,id,not_exposed
3785,0,prob_neighbor_spread,0.2
3785,0,prob_search_spread,0.2
3785,0,prob_be_infected,0.3
3785,0,id,not_exposed
3786,0,prob_neighbor_spread,0.4
3786,0,prob_search_spread,0.4
3786,0,prob_be_infected,0.4
3787,0,prob_neighbor_spread,0.4
3787,0,prob_search_spread,0.4
3787,0,prob_be_infected,0.4
3787,0,id,not_exposed
3788,0,prob_neighbor_spread,0.1
3788,0,prob_search_spread,0.1
3788,0,prob_be_infected,0.2
3788,0,id,not_exposed
3789,0,prob_neighbor_spread,0.2
3789,0,prob_search_spread,0.2
3789,0,prob_be_infected,0.3
3789,0,id,not_exposed
3790,0,prob_neighbor_spread,0.2
3790,0,prob_search_spread,0.2
3790,0,prob_be_infected,0.3
3790,0,id,not_exposed
3791,0,prob_neighbor_spread,0.1
3791,0,prob_search_spread,0.1
3791,0,prob_be_infected,0.2
3791,0,id,not_exposed
3792,0,prob_neighbor_spread,0.4
3792,0,prob_search_spread,0.4
3792,0,prob_be_infected,0.4
3793,0,prob_neighbor_spread,0.4
3793,0,prob_search_spread,0.4
3793,0,prob_be_infected,0.4
3794,0,prob_neighbor_spread,0.4
3794,0,prob_search_spread,0.4
3794,0,prob_be_infected,0.4
3795,0,prob_neighbor_spread,0.4
3795,0,prob_search_spread,0.4
3795,0,prob_be_infected,0.4
3795,0,id,not_exposed
3796,0,prob_neighbor_spread,0.1
3796,0,prob_search_spread,0.1
3796,0,prob_be_infected,0.2
3796,0,id,not_exposed
3797,0,prob_neighbor_spread,0.1
3797,0,prob_search_spread,0.1
3797,0,prob_be_infected,0.2
3797,0,id,not_exposed
3798,0,prob_neighbor_spread,0.2
3798,0,prob_search_spread,0.2
3798,0,prob_be_infected,0.3
3798,0,id,not_exposed
3799,0,prob_neighbor_spread,0.1
3799,0,prob_search_spread,0.1
3799,0,prob_be_infected,0.2
3799,0,id,not_exposed
3800,0,prob_neighbor_spread,0.1
3800,0,prob_search_spread,0.1
3800,0,prob_be_infected,0.2
3800,0,id,not_exposed
3801,0,prob_neighbor_spread,0.2
3801,0,prob_search_spread,0.2
3801,0,prob_be_infected,0.3
3802,0,prob_neighbor_spread,0.1
3802,0,prob_search_spread,0.1
3802,0,prob_be_infected,0.2
3802,0,id,not_exposed
3803,0,prob_neighbor_spread,0.1
3803,0,prob_search_spread,0.1
3803,0,prob_be_infected,0.2
3803,0,id,not_exposed
3804,0,prob_neighbor_spread,0.2
3804,0,prob_search_spread,0.2
3804,0,prob_be_infected,0.3
3804,0,id,not_exposed
3805,0,prob_neighbor_spread,0.4
3805,0,prob_search_spread,0.4
3805,0,prob_be_infected,0.4
3806,0,prob_neighbor_spread,0.1
3806,0,prob_search_spread,0.1
3806,0,prob_be_infected,0.2
3806,0,id,not_exposed
3807,0,prob_neighbor_spread,0.1
3807,0,prob_search_spread,0.1
3807,0,prob_be_infected,0.2
3807,0,id,not_exposed
3808,0,prob_neighbor_spread,0.2
3808,0,prob_search_spread,0.2
3808,0,prob_be_infected,0.3
3808,0,id,not_exposed
3809,0,prob_neighbor_spread,0.2
3809,0,prob_search_spread,0.2
3809,0,prob_be_infected,0.3
3809,0,id,not_exposed
3810,0,prob_neighbor_spread,0.1
3810,0,prob_search_spread,0.1
3810,0,prob_be_infected,0.2
3810,0,id,not_exposed
3811,0,prob_neighbor_spread,0.4
3811,0,prob_search_spread,0.4
3811,0,prob_be_infected,0.4
3812,0,prob_neighbor_spread,0.1
3812,0,prob_search_spread,0.1
3812,0,prob_be_infected,0.2
3812,0,id,not_exposed
3813,0,prob_neighbor_spread,0.4
3813,0,prob_search_spread,0.4
3813,0,prob_be_infected,0.4
3813,0,id,not_exposed
3814,0,prob_neighbor_spread,0.2
3814,0,prob_search_spread,0.2
3814,0,prob_be_infected,0.3
3814,0,id,not_exposed
3815,0,prob_neighbor_spread,0.2
3815,0,prob_search_spread,0.2
3815,0,prob_be_infected,0.3
3815,0,id,not_exposed
3816,0,prob_neighbor_spread,0.2
3816,0,prob_search_spread,0.2
3816,0,prob_be_infected,0.3
3816,0,id,not_exposed
3817,0,prob_neighbor_spread,0.4
3817,0,prob_search_spread,0.4
3817,0,prob_be_infected,0.4
3817,0,id,not_exposed
3818,0,prob_neighbor_spread,0.1
3818,0,prob_search_spread,0.1
3818,0,prob_be_infected,0.2
3818,0,id,not_exposed
3819,0,prob_neighbor_spread,0.4
3819,0,prob_search_spread,0.4
3819,0,prob_be_infected,0.4
3819,0,id,not_exposed
3820,0,prob_neighbor_spread,0.2
3820,0,prob_search_spread,0.2
3820,0,prob_be_infected,0.3
3820,0,id,not_exposed
3821,0,prob_neighbor_spread,0.4
3821,0,prob_search_spread,0.4
3821,0,prob_be_infected,0.4
3821,0,id,not_exposed
3822,0,prob_neighbor_spread,0.1
3822,0,prob_search_spread,0.1
3822,0,prob_be_infected,0.2
3822,0,id,not_exposed
3823,0,prob_neighbor_spread,0.2
3823,0,prob_search_spread,0.2
3823,0,prob_be_infected,0.3
3823,0,id,not_exposed
3824,0,prob_neighbor_spread,0.1
3824,0,prob_search_spread,0.1
3824,0,prob_be_infected,0.2
3824,0,id,not_exposed
3825,0,prob_neighbor_spread,0.4
3825,0,prob_search_spread,0.4
3825,0,prob_be_infected,0.4
3825,0,id,not_exposed
3826,0,prob_neighbor_spread,0.1
3826,0,prob_search_spread,0.1
3826,0,prob_be_infected,0.2
3826,0,id,not_exposed
3827,0,prob_neighbor_spread,0.2
3827,0,prob_search_spread,0.2
3827,0,prob_be_infected,0.3
3827,0,id,not_exposed
3828,0,prob_neighbor_spread,0.4
3828,0,prob_search_spread,0.4
3828,0,prob_be_infected,0.4
3828,0,id,not_exposed
3829,0,prob_neighbor_spread,0.4
3829,0,prob_search_spread,0.4
3829,0,prob_be_infected,0.4
3830,0,prob_neighbor_spread,0.4
3830,0,prob_search_spread,0.4
3830,0,prob_be_infected,0.4
3830,0,id,not_exposed
3831,0,prob_neighbor_spread,0.2
3831,0,prob_search_spread,0.2
3831,0,prob_be_infected,0.3
3831,0,id,not_exposed
3832,0,prob_neighbor_spread,0.4
3832,0,prob_search_spread,0.4
3832,0,prob_be_infected,0.4
3832,0,id,not_exposed
3833,0,prob_neighbor_spread,0.1
3833,0,prob_search_spread,0.1
3833,0,prob_be_infected,0.2
3833,0,id,not_exposed
3834,0,prob_neighbor_spread,0.1
3834,0,prob_search_spread,0.1
3834,0,prob_be_infected,0.2
3834,0,id,not_exposed
3835,0,prob_neighbor_spread,0.4
3835,0,prob_search_spread,0.4
3835,0,prob_be_infected,0.4
3835,0,id,not_exposed
3836,0,prob_neighbor_spread,0.4
3836,0,prob_search_spread,0.4
3836,0,prob_be_infected,0.4
3836,0,id,not_exposed
3837,0,prob_neighbor_spread,0.2
3837,0,prob_search_spread,0.2
3837,0,prob_be_infected,0.3
3838,0,prob_neighbor_spread,0.4
3838,0,prob_search_spread,0.4
3838,0,prob_be_infected,0.4
3838,0,id,not_exposed
3839,0,prob_neighbor_spread,0.2
3839,0,prob_search_spread,0.2
3839,0,prob_be_infected,0.3
3839,0,id,not_exposed
3840,0,prob_neighbor_spread,0.1
3840,0,prob_search_spread,0.1
3840,0,prob_be_infected,0.2
3840,0,id,not_exposed
3841,0,prob_neighbor_spread,0.2
3841,0,prob_search_spread,0.2
3841,0,prob_be_infected,0.3
3842,0,prob_neighbor_spread,0.4
3842,0,prob_search_spread,0.4
3842,0,prob_be_infected,0.4
3843,0,prob_neighbor_spread,0.2
3843,0,prob_search_spread,0.2
3843,0,prob_be_infected,0.3
3843,0,id,not_exposed
3844,0,prob_neighbor_spread,0.4
3844,0,prob_search_spread,0.4
3844,0,prob_be_infected,0.4
3844,0,id,not_exposed
3845,0,prob_neighbor_spread,0.2
3845,0,prob_search_spread,0.2
3845,0,prob_be_infected,0.3
3845,0,id,not_exposed
3846,0,prob_neighbor_spread,0.4
3846,0,prob_search_spread,0.4
3846,0,prob_be_infected,0.4
3846,0,id,not_exposed
3847,0,prob_neighbor_spread,0.2
3847,0,prob_search_spread,0.2
3847,0,prob_be_infected,0.3
3848,0,prob_neighbor_spread,0.4
3848,0,prob_search_spread,0.4
3848,0,prob_be_infected,0.4
3849,0,prob_neighbor_spread,0.2
3849,0,prob_search_spread,0.2
3849,0,prob_be_infected,0.3
3849,0,id,not_exposed
3850,0,prob_neighbor_spread,0.2
3850,0,prob_search_spread,0.2
3850,0,prob_be_infected,0.3
3850,0,id,not_exposed
3851,0,prob_neighbor_spread,0.4
3851,0,prob_search_spread,0.4
3851,0,prob_be_infected,0.4
3851,0,id,not_exposed
3852,0,prob_neighbor_spread,0.2
3852,0,prob_search_spread,0.2
3852,0,prob_be_infected,0.3
3852,0,id,not_exposed
3853,0,prob_neighbor_spread,0.2
3853,0,prob_search_spread,0.2
3853,0,prob_be_infected,0.3
3853,0,id,not_exposed
3854,0,prob_neighbor_spread,0.4
3854,0,prob_search_spread,0.4
3854,0,prob_be_infected,0.4
3855,0,prob_neighbor_spread,0.1
3855,0,prob_search_spread,0.1
3855,0,prob_be_infected,0.2
3855,0,id,not_exposed
3856,0,prob_neighbor_spread,0.2
3856,0,prob_search_spread,0.2
3856,0,prob_be_infected,0.3
3856,0,id,not_exposed
3857,0,prob_neighbor_spread,0.1
3857,0,prob_search_spread,0.1
3857,0,prob_be_infected,0.2
3857,0,id,not_exposed
3858,0,prob_neighbor_spread,0.2
3858,0,prob_search_spread,0.2
3858,0,prob_be_infected,0.3
3858,0,id,not_exposed
3859,0,prob_neighbor_spread,0.4
3859,0,prob_search_spread,0.4
3859,0,prob_be_infected,0.4
3860,0,prob_neighbor_spread,0.4
3860,0,prob_search_spread,0.4
3860,0,prob_be_infected,0.4
3860,0,id,not_exposed
3861,0,prob_neighbor_spread,0.2
3861,0,prob_search_spread,0.2
3861,0,prob_be_infected,0.3
3861,0,id,not_exposed
3862,0,prob_neighbor_spread,0.2
3862,0,prob_search_spread,0.2
3862,0,prob_be_infected,0.3
3862,0,id,not_exposed
3863,0,prob_neighbor_spread,0.2
3863,0,prob_search_spread,0.2
3863,0,prob_be_infected,0.3
3863,0,id,not_exposed
3864,0,prob_neighbor_spread,0.2
3864,0,prob_search_spread,0.2
3864,0,prob_be_infected,0.3
3864,0,id,not_exposed
3865,0,prob_neighbor_spread,0.1
3865,0,prob_search_spread,0.1
3865,0,prob_be_infected,0.2
3865,0,id,not_exposed
3866,0,prob_neighbor_spread,0.4
3866,0,prob_search_spread,0.4
3866,0,prob_be_infected,0.4
3866,0,id,not_exposed
3867,0,prob_neighbor_spread,0.4
3867,0,prob_search_spread,0.4
3867,0,prob_be_infected,0.4
3868,0,prob_neighbor_spread,0.1
3868,0,prob_search_spread,0.1
3868,0,prob_be_infected,0.2
3868,0,id,not_exposed
3869,0,prob_neighbor_spread,0.2
3869,0,prob_search_spread,0.2
3869,0,prob_be_infected,0.3
3869,0,id,not_exposed
3870,0,prob_neighbor_spread,0.1
3870,0,prob_search_spread,0.1
3870,0,prob_be_infected,0.2
3870,0,id,not_exposed
3871,0,prob_neighbor_spread,0.2
3871,0,prob_search_spread,0.2
3871,0,prob_be_infected,0.3
3871,0,id,not_exposed
3872,0,prob_neighbor_spread,0.1
3872,0,prob_search_spread,0.1
3872,0,prob_be_infected,0.2
3872,0,id,not_exposed
3873,0,prob_neighbor_spread,0.4
3873,0,prob_search_spread,0.4
3873,0,prob_be_infected,0.4
3873,0,id,not_exposed
3874,0,prob_neighbor_spread,0.4
3874,0,prob_search_spread,0.4
3874,0,prob_be_infected,0.4
3875,0,prob_neighbor_spread,0.1
3875,0,prob_search_spread,0.1
3875,0,prob_be_infected,0.2
3875,0,id,not_exposed
3876,0,prob_neighbor_spread,0.2
3876,0,prob_search_spread,0.2
3876,0,prob_be_infected,0.3
3876,0,id,not_exposed
3877,0,prob_neighbor_spread,0.4
3877,0,prob_search_spread,0.4
3877,0,prob_be_infected,0.4
3878,0,prob_neighbor_spread,0.2
3878,0,prob_search_spread,0.2
3878,0,prob_be_infected,0.3
3878,0,id,not_exposed
3879,0,prob_neighbor_spread,0.4
3879,0,prob_search_spread,0.4
3879,0,prob_be_infected,0.4
3880,0,prob_neighbor_spread,0.1
3880,0,prob_search_spread,0.1
3880,0,prob_be_infected,0.2
3880,0,id,not_exposed
3881,0,prob_neighbor_spread,0.1
3881,0,prob_search_spread,0.1
3881,0,prob_be_infected,0.2
3881,0,id,not_exposed
3882,0,prob_neighbor_spread,0.4
3882,0,prob_search_spread,0.4
3882,0,prob_be_infected,0.4
3883,0,prob_neighbor_spread,0.2
3883,0,prob_search_spread,0.2
3883,0,prob_be_infected,0.3
3883,0,id,not_exposed
3884,0,prob_neighbor_spread,0.4
3884,0,prob_search_spread,0.4
3884,0,prob_be_infected,0.4
3884,0,id,not_exposed
3885,0,prob_neighbor_spread,0.1
3885,0,prob_search_spread,0.1
3885,0,prob_be_infected,0.2
3885,0,id,not_exposed
3886,0,prob_neighbor_spread,0.4
3886,0,prob_search_spread,0.4
3886,0,prob_be_infected,0.4
3887,0,prob_neighbor_spread,0.1
3887,0,prob_search_spread,0.1
3887,0,prob_be_infected,0.2
3887,0,id,not_exposed
3888,0,prob_neighbor_spread,0.1
3888,0,prob_search_spread,0.1
3888,0,prob_be_infected,0.2
3888,0,id,not_exposed
3889,0,prob_neighbor_spread,0.4
3889,0,prob_search_spread,0.4
3889,0,prob_be_infected,0.4
3890,0,prob_neighbor_spread,0.4
3890,0,prob_search_spread,0.4
3890,0,prob_be_infected,0.4
3890,0,id,not_exposed
3891,0,prob_neighbor_spread,0.2
3891,0,prob_search_spread,0.2
3891,0,prob_be_infected,0.3
3891,0,id,not_exposed
3892,0,prob_neighbor_spread,0.2
3892,0,prob_search_spread,0.2
3892,0,prob_be_infected,0.3
3892,0,id,not_exposed
3893,0,prob_neighbor_spread,0.2
3893,0,prob_search_spread,0.2
3893,0,prob_be_infected,0.3
3893,0,id,not_exposed
3894,0,prob_neighbor_spread,0.4
3894,0,prob_search_spread,0.4
3894,0,prob_be_infected,0.4
3895,0,prob_neighbor_spread,0.1
3895,0,prob_search_spread,0.1
3895,0,prob_be_infected,0.2
3895,0,id,not_exposed
3896,0,prob_neighbor_spread,0.4
3896,0,prob_search_spread,0.4
3896,0,prob_be_infected,0.4
3896,0,id,not_exposed
3897,0,prob_neighbor_spread,0.4
3897,0,prob_search_spread,0.4
3897,0,prob_be_infected,0.4
3897,0,id,not_exposed
3898,0,prob_neighbor_spread,0.2
3898,0,prob_search_spread,0.2
3898,0,prob_be_infected,0.3
3898,0,id,not_exposed
3899,0,prob_neighbor_spread,0.2
3899,0,prob_search_spread,0.2
3899,0,prob_be_infected,0.3
3899,0,id,not_exposed
3900,0,prob_neighbor_spread,0.4
3900,0,prob_search_spread,0.4
3900,0,prob_be_infected,0.4
3901,0,prob_neighbor_spread,0.1
3901,0,prob_search_spread,0.1
3901,0,prob_be_infected,0.2
3901,0,id,not_exposed
3902,0,prob_neighbor_spread,0.2
3902,0,prob_search_spread,0.2
3902,0,prob_be_infected,0.3
3902,0,id,not_exposed
3903,0,prob_neighbor_spread,0.2
3903,0,prob_search_spread,0.2
3903,0,prob_be_infected,0.3
3903,0,id,not_exposed
3904,0,prob_neighbor_spread,0.2
3904,0,prob_search_spread,0.2
3904,0,prob_be_infected,0.3
3904,0,id,not_exposed
3905,0,prob_neighbor_spread,0.2
3905,0,prob_search_spread,0.2
3905,0,prob_be_infected,0.3
3905,0,id,not_exposed
3906,0,prob_neighbor_spread,0.1
3906,0,prob_search_spread,0.1
3906,0,prob_be_infected,0.2
3906,0,id,not_exposed
3907,0,prob_neighbor_spread,0.4
3907,0,prob_search_spread,0.4
3907,0,prob_be_infected,0.4
3907,0,id,not_exposed
3908,0,prob_neighbor_spread,0.1
3908,0,prob_search_spread,0.1
3908,0,prob_be_infected,0.2
3908,0,id,not_exposed
3909,0,prob_neighbor_spread,0.2
3909,0,prob_search_spread,0.2
3909,0,prob_be_infected,0.3
3909,0,id,not_exposed
3910,0,prob_neighbor_spread,0.2
3910,0,prob_search_spread,0.2
3910,0,prob_be_infected,0.3
3910,0,id,not_exposed
3911,0,prob_neighbor_spread,0.4
3911,0,prob_search_spread,0.4
3911,0,prob_be_infected,0.4
3912,0,prob_neighbor_spread,0.2
3912,0,prob_search_spread,0.2
3912,0,prob_be_infected,0.3
3912,0,id,not_exposed
3913,0,prob_neighbor_spread,0.2
3913,0,prob_search_spread,0.2
3913,0,prob_be_infected,0.3
3913,0,id,not_exposed
3914,0,prob_neighbor_spread,0.4
3914,0,prob_search_spread,0.4
3914,0,prob_be_infected,0.4
3914,0,id,not_exposed
3915,0,prob_neighbor_spread,0.2
3915,0,prob_search_spread,0.2
3915,0,prob_be_infected,0.3
3916,0,prob_neighbor_spread,0.1
3916,0,prob_search_spread,0.1
3916,0,prob_be_infected,0.2
3916,0,id,not_exposed
3917,0,prob_neighbor_spread,0.4
3917,0,prob_search_spread,0.4
3917,0,prob_be_infected,0.4
3918,0,prob_neighbor_spread,0.4
3918,0,prob_search_spread,0.4
3918,0,prob_be_infected,0.4
3918,0,id,not_exposed
3919,0,prob_neighbor_spread,0.2
3919,0,prob_search_spread,0.2
3919,0,prob_be_infected,0.3
3919,0,id,not_exposed
3920,0,prob_neighbor_spread,0.2
3920,0,prob_search_spread,0.2
3920,0,prob_be_infected,0.3
3920,0,id,not_exposed
3921,0,prob_neighbor_spread,0.4
3921,0,prob_search_spread,0.4
3921,0,prob_be_infected,0.4
3922,0,prob_neighbor_spread,0.2
3922,0,prob_search_spread,0.2
3922,0,prob_be_infected,0.3
3922,0,id,not_exposed
3923,0,prob_neighbor_spread,0.4
3923,0,prob_search_spread,0.4
3923,0,prob_be_infected,0.4
3923,0,id,not_exposed
3924,0,prob_neighbor_spread,0.2
3924,0,prob_search_spread,0.2
3924,0,prob_be_infected,0.3
3925,0,prob_neighbor_spread,0.2
3925,0,prob_search_spread,0.2
3925,0,prob_be_infected,0.3
3925,0,id,not_exposed
3926,0,prob_neighbor_spread,0.4
3926,0,prob_search_spread,0.4
3926,0,prob_be_infected,0.4
3926,0,id,not_exposed
3927,0,prob_neighbor_spread,0.2
3927,0,prob_search_spread,0.2
3927,0,prob_be_infected,0.3
3927,0,id,not_exposed
3928,0,prob_neighbor_spread,0.2
3928,0,prob_search_spread,0.2
3928,0,prob_be_infected,0.3
3928,0,id,not_exposed
3929,0,prob_neighbor_spread,0.2
3929,0,prob_search_spread,0.2
3929,0,prob_be_infected,0.3
3929,0,id,not_exposed
3930,0,prob_neighbor_spread,0.1
3930,0,prob_search_spread,0.1
3930,0,prob_be_infected,0.2
3930,0,id,not_exposed
3931,0,prob_neighbor_spread,0.1
3931,0,prob_search_spread,0.1
3931,0,prob_be_infected,0.2
3932,0,prob_neighbor_spread,0.4
3932,0,prob_search_spread,0.4
3932,0,prob_be_infected,0.4
3933,0,prob_neighbor_spread,0.2
3933,0,prob_search_spread,0.2
3933,0,prob_be_infected,0.3
3933,0,id,not_exposed
3934,0,prob_neighbor_spread,0.2
3934,0,prob_search_spread,0.2
3934,0,prob_be_infected,0.3
3934,0,id,not_exposed
3935,0,prob_neighbor_spread,0.1
3935,0,prob_search_spread,0.1
3935,0,prob_be_infected,0.2
3935,0,id,not_exposed
3936,0,prob_neighbor_spread,0.4
3936,0,prob_search_spread,0.4
3936,0,prob_be_infected,0.4
3936,0,id,not_exposed
3937,0,prob_neighbor_spread,0.1
3937,0,prob_search_spread,0.1
3937,0,prob_be_infected,0.2
3937,0,id,not_exposed
3938,0,prob_neighbor_spread,0.4
3938,0,prob_search_spread,0.4
3938,0,prob_be_infected,0.4
3938,0,id,not_exposed
3939,0,prob_neighbor_spread,0.2
3939,0,prob_search_spread,0.2
3939,0,prob_be_infected,0.3
3939,0,id,not_exposed
3940,0,prob_neighbor_spread,0.4
3940,0,prob_search_spread,0.4
3940,0,prob_be_infected,0.4
